actual_ddq_max_rad_s2,actual_ddq_p99_rad_s2,actual_dq_max_rad_s,actual_dq_p99_rad_s,actual_elbow_accel_p99_m_s2,actual_elbow_lateral_range_m,actual_elbow_speed_max_m_s,actual_j1_ddq_p99_rad_s2,actual_j1_dq_max_rad_s,actual_j2_ddq_p99_rad_s2,actual_j2_dq_max_rad_s,actual_j3_ddq_p99_rad_s2,actual_j3_dq_max_rad_s,actual_j4_ddq_p99_rad_s2,actual_j4_dq_max_rad_s,actual_j5_ddq_p99_rad_s2,actual_j5_dq_max_rad_s,actual_j6_ddq_p99_rad_s2,actual_j6_dq_max_rad_s,actual_j7_ddq_p99_rad_s2,actual_j7_dq_max_rad_s,actual_min_joint_margin_rad,actual_min_rho,actual_orientation_rmse_rad,actual_physical_velocity_exceed_fraction,actual_position_max_m,actual_position_p95_m,actual_position_rmse_m,braking_active_fraction,braking_binding_fraction,braking_j1_active_fraction,braking_j1_binding_fraction,braking_j2_active_fraction,braking_j2_binding_fraction,braking_j3_active_fraction,braking_j3_binding_fraction,braking_j4_active_fraction,braking_j4_binding_fraction,braking_j5_active_fraction,braking_j5_binding_fraction,braking_j6_active_fraction,braking_j6_binding_fraction,braking_j7_active_fraction,braking_j7_binding_fraction,command_above_driver_cap_fraction,command_ddq_max_rad_s2,command_ddq_p99_rad_s2,command_dq_max_rad_s,command_dq_p99_rad_s,command_driver_q_gap_max_rad,command_driver_q_gap_rms_rad,command_elbow_accel_p99_m_s2,command_elbow_lateral_range_m,command_elbow_speed_max_m_s,command_j1_dq_max_rad_s,command_j1_sat_fraction,command_j1_saturation_fraction,command_j2_dq_max_rad_s,command_j2_sat_fraction,command_j3_dq_max_rad_s,command_j3_sat_fraction,command_j4_ddq_p99_rad_s2,command_j4_dq_max_rad_s,command_j4_sat_fraction,command_j4_saturation_fraction,command_j5_dq_max_rad_s,command_j5_sat_fraction,command_j6_dq_max_rad_s,command_j6_sat_fraction,command_j7_dq_max_rad_s,command_j7_sat_fraction,command_min_joint_margin_rad,command_min_rho,command_orientation_rmse_rad,command_position_max_m,command_position_p95_m,command_position_rmse_m,command_velocity_saturation_fraction,driver_actual_q_gap_max_rad,driver_actual_q_gap_rms_rad,driver_ddq_max_rad_s2,driver_ddq_p99_rad_s2,driver_dq_max_rad_s,driver_dq_p99_rad_s,driver_elbow_accel_p99_m_s2,driver_elbow_lateral_range_m,driver_elbow_speed_max_m_s,driver_j1_dq_max_rad_s,driver_j1_limit_active_fraction,driver_j2_dq_max_rad_s,driver_j2_limit_active_fraction,driver_j3_dq_max_rad_s,driver_j3_limit_active_fraction,driver_j4_ddq_p99_rad_s2,driver_j4_dq_max_rad_s,driver_j4_limit_active_fraction,driver_j5_dq_max_rad_s,driver_j5_limit_active_fraction,driver_j6_dq_max_rad_s,driver_j6_limit_active_fraction,driver_j7_dq_max_rad_s,driver_j7_limit_active_fraction,driver_limit_active_fraction,driver_min_joint_margin_rad,driver_min_rho,driver_orientation_rmse_rad,driver_position_max_m,driver_position_p95_m,driver_position_rmse_m,driver_velocity_limit_enabled,driver_velocity_saturation_fraction,duration_s,family,frame_full_error_p95_m,frame_full_orientation_error_p95_rad,frame_limit_activation_mean,frame_used_error_p95_m,frame_used_orientation_error_p95_rad,ik_velocity_limit_enabled,mode,nullspace_activation_mean,nullspace_error_abs_p95_rad,nullspace_return_speed_abs_p95_rad_s,profile,q_gap_max_rad,q_gap_rms_rad,scenario,side,singularity_limit_active_fraction,solve_time_mean_ms,solve_time_p95_ms,solver_failures,speed,tail_actual_ddq_rms_rad_s2,tail_actual_ee_p2p_m,tail_actual_ee_vibration_rms_m,tail_command_ee_p2p_m,tail_command_ee_vibration_rms_m,tail_driver_ee_p2p_m,tail_driver_ee_vibration_rms_m,torque_saturation_fraction,actual_swivel_max_rad
57.70319477893404,38.91707449962395,3.689691905567329,2.634837393507047,9.553243609727408,0.1759452452509345,0.6287531870486986,48.87553029710738,2.6282214418367227,29.88660012727194,2.2841334066051258,33.04241642214939,1.7753314074294289,48.92998672530258,2.300751423703363,21.557814362926408,2.0528026475722627,33.75127722148682,2.0770935209679693,36.3311499274244,3.689691905567329,0.0654363836561451,0.1359762152589683,0.1150803020845893,0.1360759493670886,0.0308002340323391,0.0282015359676176,0.0150674228073615,0.4889240506329114,0.430379746835443,0.0,0.379746835443038,0.0,0.1408227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.4889240506329114,0.050632911392405,0.0,0.0,0.2626582278481013,845.693051815033,119.8051351821042,4.147313535213471,3.14089231193065,5.388259882721513e-08,5.2474887330750245e-09,21.084753827037503,0.1765217904500941,0.6141965168363298,2.0000040531158447,0.3686708860759494,0.3686708860759494,2.0000040531158447,0.1408227848101265,1.4179721474647522,0.0,94.39878165721868,2.513706684112549,0.0,0.0,3.550141816958785,0.0,4.121057689189911,0.0,4.147313535213471,0.0,0.0427659420013427,0.1431497722510465,0.0049318552019081,0.0253928648265749,0.0228507931290576,0.0078671355033672,0.3686708860759494,0.1869988033917647,0.0463653721831797,845.693051815033,119.8051351821042,4.147313535213471,3.14089231193065,21.084753827037503,0.1765217904500941,0.6141964162087102,2.0000000000000018,0.3322784810126582,2.0000000000000018,0.1265822784810126,1.4179721474647522,0.0,94.39878165721868,2.513706684112549,0.0,3.550141816958785,0.0,4.121057689189911,0.0,4.147313535213471,0.0,0.3370253164556962,0.0427659420013427,0.1431497722510465,0.0049318535854768,0.0253928648265749,0.0228507931290576,0.0078671363355049,True,0.3686708860759494,2.928,frozen_fast_retract,0.0228507979825782,0.0148209273094506,0.0,0.0228507979825782,0.0148209273094506,True,right,0.0,0.0,0.0,no_branch_regulation,0.1869988033917647,0.0463653728570003,fast_retract_elbow_branch,right,0.0,0.827029960349589,0.8621740562375635,0,0.5889998211057215,2.2408867127056,0.0051716566085815,0.0012879502932222,0.0,0.0,0.0,0.0,0.0,1.7890195208986128
53.99852891993928,40.89868416647182,2.6300727278101945,2.232208815136957,10.208232627622769,0.0403812448188498,0.5764490167560881,46.55683402950334,2.6300727278101945,16.320676177507185,1.140988368631059,14.188608023735624,1.3124807305307724,52.1359098829968,2.3904642127330638,15.90204203880788,1.401107059586791,36.38846110857583,2.1328772259511752,25.96053186412533,1.781927322458361,0.0468551076911564,0.1361587389024368,0.107085764819241,0.0680379746835443,0.0438151475738803,0.0404357400044552,0.0180009189632719,0.3291139240506329,0.485759493670886,0.0,0.4161392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,0.0886075949367088,0.0,0.0,0.2689873417721519,858.3925664424896,99.47306476533412,4.2327940464019775,2.465337906032778,8.668899535990704e-07,1.3718660899485462e-08,20.37727937609106,0.0409098557603697,0.4991608179829852,2.0002126693725586,0.4066455696202531,0.4066455696202531,1.1415965855121613,0.0,1.211218535900116,0.0,129.12817299365832,2.5767385959625244,0.0,0.0,2.5268830358982086,0.0,4.2327940464019775,0.0,3.042653203010559,0.0,0.0357342032432556,0.1432649968779587,0.0095902962978973,0.0390982403193141,0.0356891313481455,0.0123810953382588,0.4066455696202531,0.1866495119088248,0.0378701736149144,858.3925664424896,99.47306476533412,4.2327940464019775,2.465337906032778,20.37727937609106,0.0409098557603697,0.4991610624055999,2.0000000000000018,0.3686708860759494,1.1415965855121613,0.0,1.211218535900116,0.0,129.12817299365832,2.5767385959625244,0.0,2.5268830358982086,0.0,4.2327940464019775,0.0,3.042653203010559,0.0,0.3686708860759494,0.0357342032432556,0.1432649968779587,0.0095902971770741,0.0390982403193141,0.0356891313481455,0.0123810963152081,True,0.4066455696202531,2.928,frozen_fast_retract,0.0356902067736103,0.0289606212455246,0.0,0.0356902067736103,0.0289606212455246,True,right,1.0,0.2719911872166627,0.4351858995466605,current_deployment,0.1866495119088248,0.0378701743681614,fast_retract_elbow_branch,right,0.0,1.0841496788471672,1.1246589536312968,0,0.5889998211057215,2.1357230630159263,0.004979133605957,0.0010440614321215,4.172325134277344e-07,7.85123543907868e-08,4.172325134277344e-07,7.85123543907868e-08,0.0,0.8111729591875347
53.99852891993928,40.89868416647182,2.6300727278101945,2.232208815136957,10.208232627622769,0.0403812448188498,0.5764490167560881,46.55683402950334,2.6300727278101945,16.320676177507185,1.140988368631059,14.188608023735624,1.3124807305307724,52.1359098829968,2.3904642127330638,15.90204203880788,1.401107059586791,36.38846110857583,2.1328772259511752,25.96053186412533,1.781927322458361,0.0468551076911564,0.1361587389024368,0.107085764819241,0.0680379746835443,0.0438151475738803,0.0404357400044552,0.0180009189632719,0.3291139240506329,0.485759493670886,0.0,0.4161392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,0.0886075949367088,0.0,0.0,0.2689873417721519,858.3925664424896,99.47306476533412,4.2327940464019775,2.465337906032778,8.668899535990704e-07,1.3718660899485462e-08,20.37727937609106,0.0409098557603697,0.4991608179829852,2.0002126693725586,0.4066455696202531,0.4066455696202531,1.1415965855121613,0.0,1.211218535900116,0.0,129.12817299365832,2.5767385959625244,0.0,0.0,2.5268830358982086,0.0,4.2327940464019775,0.0,3.042653203010559,0.0,0.0357342032432556,0.1432649968779587,0.0095902962978973,0.0390982403193141,0.0356891313481455,0.0123810953382588,0.4066455696202531,0.1866495119088248,0.0378701736149144,858.3925664424896,99.47306476533412,4.2327940464019775,2.465337906032778,20.37727937609106,0.0409098557603697,0.4991610624055999,2.0000000000000018,0.3686708860759494,1.1415965855121613,0.0,1.211218535900116,0.0,129.12817299365832,2.5767385959625244,0.0,2.5268830358982086,0.0,4.2327940464019775,0.0,3.042653203010559,0.0,0.3686708860759494,0.0357342032432556,0.1432649968779587,0.0095902971770741,0.0390982403193141,0.0356891313481455,0.0123810963152081,True,0.4066455696202531,2.928,frozen_fast_retract,0.0356902067736103,0.0289606212455246,0.0,0.0356902067736103,0.0289606212455246,True,right,1.0,0.2719911872166627,0.4351858995466605,null_cost_8p5,0.1866495119088248,0.0378701743681614,fast_retract_elbow_branch,right,0.0,1.085962899012715,1.123809284763411,0,0.5889998211057215,2.1357230630159263,0.004979133605957,0.0010440614321215,4.172325134277344e-07,7.85123543907868e-08,4.172325134277344e-07,7.85123543907868e-08,0.0,0.8111729591875347
53.7102673932062,40.83725709500688,2.630100112364573,2.2322518893234453,10.407939721185574,0.040567302312906,0.5764074760253933,47.69111084881072,2.630100112364573,12.609886338624907,0.6134044301036234,8.877361192506147,0.8593851287892043,52.140373942820176,2.382538335693164,15.663357332780642,1.390401916840479,36.40367287443883,2.133140348284837,26.04485403117468,1.7891072372401964,0.0422679413668978,0.1361615421365341,0.1065231740301112,0.0712025316455696,0.0439908456024918,0.0408727961749566,0.0182653976941594,0.3306962025316455,0.5886075949367089,0.0,0.4272151898734177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306962025316455,0.185126582278481,0.0,0.0,0.2737341772151899,858.6980402469635,99.68174679670452,4.235029220581055,2.4648135155439137,5.388259882721513e-08,4.577006237724351e-09,19.74913296208972,0.0410017504194054,0.4518129959383042,2.0000040531158447,0.4161392405063291,0.4161392405063291,0.6023645401000977,0.0,0.8142460137605667,0.0,132.35934078693296,2.5742053985595703,0.0,0.0,2.510134130716324,0.0,4.235029220581055,0.0,3.053657710552216,0.0,0.0306757954597473,0.1432663660550028,0.0087687994169401,0.0394274543929835,0.0363295063610799,0.0127427207714441,0.4161392405063291,0.1866703157271222,0.0375685843686083,858.6980402469635,99.68174679670452,4.235029220581055,2.4648135155439137,19.748908978289453,0.0410017504194054,0.4518136974168613,2.0000000000000018,0.3844936708860759,0.6023645401000977,0.0,0.8142460137605667,0.0,132.35934078693296,2.5742053985595703,0.0,2.510134130716324,0.0,4.235029220581055,0.0,3.053657710552216,0.0,0.3844936708860759,0.0306757954597473,0.1432663660550028,0.0087688009629928,0.0394274543929835,0.0363295063610799,0.0127427218351469,True,0.4161392405063291,2.928,frozen_fast_retract,0.0363303709707719,0.0261030066791153,0.0,0.0363303709707719,0.0261030066791153,True,right,1.0,0.1570027619543968,0.2512044191270349,null_cost_12,0.1866703157271222,0.0375685849758561,fast_retract_elbow_branch,right,0.0,1.090431184338691,1.125295425299555,0,0.5889998211057215,2.120535434629326,0.0049648284912109,0.0010391795513645,2.384185791015625e-07,5.16030317192286e-08,2.384185791015625e-07,5.16030317192286e-08,0.0,0.8697406012629125
54.51432880005471,40.42894821486168,2.629228690087777,2.2331077046205228,10.495608530605937,0.0552696547501266,0.5774943444835602,47.34402315390723,2.629228690087777,18.99708453681742,1.501985291873098,18.015765364142396,1.5993953844520865,52.08501059855018,2.4089739979035705,19.177252936533574,1.4395147039728051,35.49299732455806,2.1087511559432968,25.98018216475287,1.820052860703527,0.064217828832208,0.1360967130192474,0.1078062654300909,0.0854430379746835,0.0415191335128429,0.0378244029757219,0.0171318268889353,0.3196202531645569,0.4208860759493671,0.0,0.4050632911392405,0.1075949367088607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196202531645569,0.0253164556962025,0.0,0.0,0.2579113924050633,850.8041501045227,101.11934039741736,4.195317625999451,2.4917747825384056,5.388259882721513e-08,4.069839968653449e-09,21.81612063899572,0.0551784574989735,0.5482645686455894,2.0000040531158447,0.3924050632911392,0.3924050632911392,1.5025250613689425,0.0,1.4857500791549685,0.0,101.2703031301498,2.573281526565552,0.0,0.0,2.597704529762268,0.0,4.195317625999451,0.0,3.0741915106773376,0.0,0.0520541934013366,0.1432296116515802,0.0113617293289679,0.0364630986204924,0.0328164598579451,0.0112116992333822,0.3924050632911392,0.1845894789927451,0.0384067924339302,850.8041501045227,101.11934039741736,4.195317625999451,2.4917747825384056,21.81612063899572,0.0551784574989735,0.5482651614488051,2.0000000000000018,0.3560126582278481,1.5025250613689425,0.0,1.4857500791549685,0.0,101.2703031301498,2.573281526565552,0.0,2.597704529762268,0.0,4.195317625999451,0.0,3.0741915106773376,0.0,0.3560126582278481,0.0520541934013366,0.1432296116515802,0.0113617303999773,0.0364630986204924,0.0328164598579451,0.011211700021821,True,0.3924050632911392,2.928,frozen_fast_retract,0.0328180346479386,0.0347404648867044,0.0,0.0328180346479386,0.0347404648867044,True,right,1.0,0.4675187123582374,0.2805112274149424,null_return_0p6,0.1845894789927451,0.0384067929250516,fast_retract_elbow_branch,right,0.0,1.0805617172787567,1.1188949283678085,0,0.5889998211057215,2.1756579635884243,0.0050717592239379,0.0010680858467552,8.940696716308595e-08,1.6860781009427636e-08,8.940696716308595e-08,1.6860781009427636e-08,0.0,0.6299598780508955
53.940509111085134,41.97473922181953,2.629969277505689,2.2320150102813754,10.90357204275127,0.0580080605605987,0.6267450830276862,49.27593662054686,2.629969277505689,37.45659028047867,2.137594762327338,33.86483156069728,2.230051866522293,52.11441544283286,2.3885630565812006,16.146064080371357,1.440799295605829,36.34186661125406,2.1319121395805,26.019353826306247,1.7753815629222838,0.0473088927365581,0.1361493611576043,0.1080286201775611,0.1028481012658227,0.0450075490533565,0.041912407926238,0.018413968079784,0.3275316455696203,0.4810126582278481,0.0,0.4145569620253164,0.0,0.0253164556962025,0.0,0.0,0.0,0.0,0.0,0.0,0.3275316455696203,0.0854430379746835,0.0,0.0,0.2674050632911392,857.3047816753387,98.55876443907611,4.226081073284149,2.4739311821758707,5.91278075390278e-08,4.4456606971568205e-09,19.118594023070152,0.0588549925711849,0.6174981537671249,2.0000040531158447,0.4034810126582278,0.4034810126582278,2.0000040531158447,0.0253164556962025,1.971747726202011,0.0,129.32561337947683,2.576857805252075,0.0,0.0,2.5741569697856903,0.0,4.226081073284149,0.0,3.0125342309474945,0.0,0.036147263431549,0.1432599951404014,0.0062919179927332,0.0406482376825689,0.0372459701348667,0.0128845144220271,0.4034810126582278,0.1865677829306711,0.0386552909439484,857.3047816753387,98.55876443907611,4.226081073284149,2.4739311821758707,19.118594023070152,0.0588549925711849,0.6174980501617918,2.0000000000000018,0.3639240506329114,2.0000000000000018,0.0189873417721519,1.971747726202011,0.0,129.32561337947683,2.576857805252075,0.0,2.5741569697856903,0.0,4.226081073284149,0.0,3.0125342309474945,0.0,0.365506329113924,0.036147263431549,0.1432599951404014,0.0062919183168836,0.0406482376825689,0.0372459701348667,0.0128845151900371,True,0.4034810126582278,2.928,frozen_fast_retract,0.037246313824988,0.0146134936325244,0.0,0.037246313824988,0.0146134936325244,True,right,1.0,0.2605066568570729,0.4168106509713167,null_cost_5,0.1865677829306711,0.0386552915396914,fast_retract_elbow_branch,right,0.0,1.088527849012772,1.1309187684673816,0,0.5889998211057215,2.134807723044968,0.0049550533294677,0.0010423329433655,3.8743019104003917e-07,7.422881867820436e-08,3.8743019104003917e-07,7.422881867820436e-08,0.0,0.8063955784254313
53.560826736423984,41.02232277309948,2.630116057231103,2.232357013206953,10.526006694783176,0.0454278554760707,0.5763843035622878,48.812101286039294,2.630116057231103,12.696433686655142,0.6079613842879812,8.883335938383386,0.667325509175575,52.14369819594717,2.382680823804532,15.629499903483184,1.3843823585195243,36.41237769647576,2.133290732974941,26.09378553985153,1.7932418521840587,0.0409148587171471,0.1361631400245797,0.1063676517991066,0.0712025316455696,0.0441133392642712,0.0411065931208067,0.018389469083695,0.3322784810126582,0.6170886075949367,0.0,0.4319620253164557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322784810126582,0.2104430379746835,0.0,0.0,0.2768987341772151,858.8749915361404,100.23701936006532,4.236310720443726,2.464873902499652,5.91278075390278e-08,4.731674468545291e-09,21.874380335519216,0.0459429807193318,0.4514598710726593,2.0000040531158447,0.4224683544303797,0.4224683544303797,0.596657395362854,0.0,0.6391331553459167,0.0,136.85137033462462,2.5711655616760254,0.0,0.0,2.5004372000694275,0.0,4.236310720443726,0.0,3.0600428581237797,0.0,0.0291896132469177,0.1432671768919961,0.0081944712723438,0.0396329901765018,0.0366357807581439,0.0129085078502851,0.4224683544303797,0.1866820117438234,0.0375237703856716,858.8749915361404,100.23701936006532,4.236310720443726,2.464873902499652,21.874380335519216,0.0459429807193318,0.4514590335148369,2.0000000000000018,0.3924050632911392,0.596657395362854,0.0,0.6391331553459167,0.0,136.85137033462462,2.5711655616760254,0.0,2.5004372000694275,0.0,4.236310720443726,0.0,3.0600428581237797,0.0,0.3924050632911392,0.0291896132469177,0.1432671768919961,0.008194471865964,0.0396329901765018,0.0366357807581439,0.0129085105154334,True,0.4224683544303797,2.928,frozen_fast_retract,0.0366364951884558,0.0238153924400931,0.0,0.0366364951884558,0.0238153924400931,True,right,1.0,0.1079264271586199,0.1726822834537918,null_cost_18,0.1866820117438234,0.0375237710205337,fast_retract_elbow_branch,right,0.0,1.0950280936457768,1.1377994029317051,0,0.5889998211057215,2.115636515438588,0.0048819780349731,0.0010287704845939,1.1920928955078125e-07,3.872114006035554e-08,1.1920928955078125e-07,3.872114006035554e-08,0.0,0.8997027431065783
54.62837052921085,39.95093061449936,3.681550135600369,2.6266989011138007,9.509675763288548,0.1623492162252847,0.6178622437823045,48.776553672180455,2.6297206511056324,22.870016823394703,2.165860008047465,29.79282658149647,1.80139539077173,49.48866721695951,2.29800017168065,17.833073700239723,1.5466107200171555,36.062968929809365,2.1293430771197923,29.497438878524573,3.681550135600369,0.0533287736237059,0.1361294957590635,0.1143045442415503,0.1186708860759493,0.0335344042145782,0.0308034574833718,0.0155792198015644,0.4841772151898734,0.4825949367088608,0.0,0.4161392405063291,0.0,0.1091772151898734,0.0,0.0,0.0,0.0,0.0,0.0,0.4841772151898734,0.0791139240506329,0.0,0.0,0.2911392405063291,864.9788796901703,100.26594623923184,4.213578999042511,3.1705554760992443,5.91278075390278e-08,5.542040734765581e-09,19.05256111393693,0.1634346698765697,0.6035603892350444,2.0000040531158447,0.4034810126582278,0.4034810126582278,2.0000040531158447,0.1075949367088607,1.475408673286438,0.0,127.44732201099195,2.5011003017425537,0.0,0.0,2.6500336825847626,0.0,4.213578999042511,0.0,4.204906523227692,0.0,0.0358993081092834,0.1432484920552788,0.0056484388539469,0.0283467848801555,0.0256868087451821,0.0088803068291355,0.4034810126582278,0.1863100847612442,0.0450405323640065,864.9788796901703,100.26594623923184,4.213578999042511,3.1705554760992443,19.052556499476424,0.1634346698765697,0.6035606062740372,2.0000000000000018,0.3639240506329114,2.0000000000000018,0.0981012658227848,1.475408673286438,0.0,127.44732201099195,2.5011003017425537,0.0,2.6500336825847626,0.0,4.213578999042511,0.0,4.204906523227692,0.0,0.365506329113924,0.0358993081092834,0.1432484920552788,0.0056484349929587,0.0283467909827902,0.0256868087451821,0.0088803085828731,True,0.4034810126582278,2.928,frozen_fast_retract,0.0256868751269356,0.0156090846971487,0.0,0.0256868751269356,0.0156090846971487,True,right,1.0,0.789694079416793,1.0,null_cost_3,0.1863100847612442,0.0450405330781352,fast_retract_elbow_branch,right,0.0,1.1125096613592138,1.306231576018035,0,0.5889998211057215,2.019102746404812,0.0048021078109741,0.001083484011023,6.556510925292969e-06,1.3969064967214726e-06,6.556510925292969e-06,1.3969064967214726e-06,0.0,1.6580841680506104
54.29610157493883,40.38268709724983,2.6295673825915955,2.232372455584859,10.412128654501323,0.0474489856568865,0.5770119953962983,47.06940798748479,2.6295673825915955,17.674576216382793,1.3369651292695648,16.34571454958407,1.4648456237764698,52.09709429940515,2.4008747691956294,17.027583815367574,1.423240299502317,36.06948791636071,2.120569285057903,25.957573951429023,1.798374224486016,0.0546161371764885,0.136126068060617,0.107444600472742,0.0743670886075949,0.0428136211060184,0.0392878341921253,0.0175980404848451,0.3243670886075949,0.4414556962025316,0.0,0.4098101265822785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243670886075949,0.045886075949367,0.0,0.0,0.2642405063291139,854.5871824026108,102.40838397294208,4.21345978975296,2.465181183069942,5.388259882721513e-08,4.2814535711907454e-09,21.941753718268004,0.0472881090188698,0.5240089419824384,2.0000040531158447,0.4003164556962025,0.4003164556962025,1.326780766248703,0.0,1.3572126626968384,0.0,113.98211121559054,2.5760531425476074,0.0,0.0,2.566244453191757,0.0,4.21345978975296,0.0,3.055837005376816,0.0,0.0436234144210815,0.1432468886637197,0.0106284626657316,0.0379298577423378,0.0343808703811953,0.0118428339212593,0.4003164556962025,0.1856030592260907,0.03812957985817,854.5871824026108,102.40838397294208,4.21345978975296,2.465181183069942,21.941753718268004,0.0472881090188697,0.5240095559279775,2.0000000000000018,0.365506329113924,1.326780766248703,0.0,1.3572126626968384,0.0,113.98211121559054,2.5760531425476074,0.0,2.566244453191757,0.0,4.21345978975296,0.0,3.055837005376816,0.0,0.365506329113924,0.0436234144210815,0.1432468886637197,0.0106284634590219,0.0379298577423378,0.0343808703811953,0.0118428364020906,True,0.4003164556962025,2.928,frozen_fast_retract,0.0343810073211902,0.0323731157368693,0.0,0.0343810073211902,0.0323731157368693,True,right,1.0,0.3708393897826212,0.3708393897826212,null_return_1,0.1856030592260907,0.0381295804137966,fast_retract_elbow_branch,right,0.0,1.0947237641148555,1.150981424143538,0,0.5889998211057215,2.1574311106615056,0.0050204992294311,0.0010547701480501,2.086162567138672e-07,3.500496372703034e-08,2.086162567138672e-07,3.500496372703034e-08,0.0,0.7252330119901633
53.99852891993928,40.89868416647182,2.6300727278101945,2.232208815136957,10.208232627622769,0.0403812448188498,0.5764490167560881,46.55683402950334,2.6300727278101945,16.320676177507185,1.140988368631059,14.188608023735624,1.3124807305307724,52.1359098829968,2.3904642127330638,15.90204203880788,1.401107059586791,36.38846110857583,2.1328772259511752,25.96053186412533,1.781927322458361,0.0468551076911564,0.1361587389024368,0.107085764819241,0.0680379746835443,0.0438151475738803,0.0404357400044552,0.0180009189632719,0.3291139240506329,0.485759493670886,0.0,0.4161392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291139240506329,0.0886075949367088,0.0,0.0,0.2689873417721519,858.3925664424896,99.47306476533412,4.2327940464019775,2.465337906032778,8.668899535990704e-07,1.3718660899485462e-08,20.37727937609106,0.0409098557603697,0.4991608179829852,2.0002126693725586,0.4066455696202531,0.4066455696202531,1.1415965855121613,0.0,1.211218535900116,0.0,129.12817299365832,2.5767385959625244,0.0,0.0,2.5268830358982086,0.0,4.2327940464019775,0.0,3.042653203010559,0.0,0.0357342032432556,0.1432649968779587,0.0095902962978973,0.0390982403193141,0.0356891313481455,0.0123810953382588,0.4066455696202531,0.1866495119088248,0.0378701736149144,858.3925664424896,99.47306476533412,4.2327940464019775,2.465337906032778,20.37727937609106,0.0409098557603697,0.4991610624055999,2.0000000000000018,0.3686708860759494,1.1415965855121613,0.0,1.211218535900116,0.0,129.12817299365832,2.5767385959625244,0.0,2.5268830358982086,0.0,4.2327940464019775,0.0,3.042653203010559,0.0,0.3686708860759494,0.0357342032432556,0.1432649968779587,0.0095902971770741,0.0390982403193141,0.0356891313481455,0.0123810963152081,True,0.4066455696202531,2.928,frozen_fast_retract,0.0356902067736103,0.0289606212455246,0.0,0.0356902067736103,0.0289606212455246,True,right,1.0,0.2719911872166627,0.4351858995466605,null_return_1p6,0.1866495119088248,0.0378701743681614,fast_retract_elbow_branch,right,0.0,1.0832799649466582,1.1223056819289925,0,0.5889998211057215,2.1357230630159263,0.004979133605957,0.0010440614321215,4.172325134277344e-07,7.85123543907868e-08,4.172325134277344e-07,7.85123543907868e-08,0.0,0.8111729591875347
